#x	y	z
1415	-702	-59
424	41	-1777
238	-149	-917
-55	1669	-793
-443	419	1723
14	-392	987
-700	-545	1097
-772	-1014	-714
-897	713	1515
169	-35	1495
575	565	1282
-225	-1852	460
-1356	423	807
-111	223	-1511
-546	569	-1638
167	-357	-1215
-1140	44	697
-278	163	-1012
1387	100	-503
1486	181	455
-69	934	814
843	-494	1156
-865	-1067	-779
-78	-856	-1201
111	1667	1104
-622	-653	-782
1178	-782	7
-1567	-260	469
-789	979	-1095
70	-1254	506
-276	-325	-1381
145	3	-1350
-599	517	1145
-119	247	1804
-398	1024	-1216
-410	84	-932
-686	-344	1421
1615	-705	-830
-501	454	1349
1713	907	147
464	657	-1676
339	1288	-1139
-258	1356	679
81	916	-1562
1747	-31	-190
-179	1	1319
1385	616	36
344	783	1340
-1066	-233	-1045
357	228	-1358
-731	86	1683
-1130	383	-681
-383	-1137	-734
-93	-14	-1868
628	-562	1596
-1646	1022	-65
-789	261	1392
1951	-113	-608
-561	312	1478
-426	279	1985
-12	-149	1422
-1521	-1221	-338
351	-150	1843
-1029	36	-312
458	1899	-73
204	-486	1542
86	-594	-1109
497	-380	-1751
-371	325	985
346	-1067	684
-241	859	1860
239	1515	861
1259	-535	-425
565	324	-951
438	885	-1622
435	1296	-485
100	124	1474
295	33	-998
1004	-94	-1450
-1203	-897	-851
-271	426	1196
382	-1553	-1087
561	-1432	799
-410	-328	796
167	-564	1592
175	-318	-843
264	-222	1286
-717	-429	921
312	-769	-1278
1023	-978	-637
1553	-198	535
-550	-1468	1046
1	1162	-729
63	1008	1277
726	386	-956
-1031	1520	-604
716	-1217	65
-678	-275	-968
-38	1685	-1239
645	-971	692
