#x	y	z
1775	-882	-39
444	41	-2177
318	-89	-1297
-55	1989	-1033
-483	419	2123
14	-412	1387
-860	-645	1457
-972	-1194	-994
-1037	773	1875
289	45	1875
615	625	1662
-205	-2232	560
-1696	543	987
-151	223	-1911
-566	729	-1998
307	-457	-1575
-1380	-16	1017
-258	163	-1412
1747	260	-603
1866	101	495
-129	1314	974
943	-554	1536
-1085	-1307	-1019
-138	-976	-1581
151	1987	1344
-762	-813	-1122
1538	-922	-113
-1967	-200	469
-1029	1159	-1355
90	-1654	566
-276	-365	-1781
65	3	-1750
-699	577	1525
-19	267	2184
-438	1184	-1576
-530	4	-1312
-926	-344	1741
1975	-765	-1010
-621	494	1729
2073	1087	147
544	777	-2056
359	1628	-1359
-358	1616	979
61	1176	-1862
2127	69	-170
-99	-39	1699
1785	676	36
344	943	1700
-1326	-253	-1345
337	188	-1738
-851	6	2063
-1350	563	-961
-463	-1517	-834
-93	-154	-2248
688	-602	1996
-2006	1202	-5
-969	461	1692
2491	-173	-668
-721	512	1758
-466	299	2385
48	-189	1822
-1841	-1461	-378
471	-90	2243
-1409	-64	-312
518	2299	-73
224	-526	1942
166	-674	-1489
657	-380	-2111
-391	325	1385
406	-1327	984
-221	979	2240
199	1795	1141
1599	-695	-545
825	344	-1251
478	1105	-1942
455	1696	-485
60	184	1874
435	113	-1358
1204	-34	-1790
-1423	-1117	-1091
-311	426	1596
462	-1893	-1287
721	-1872	959
-550	-448	1136
87	-664	1972
355	-418	-1183
284	-402	1646
-977	-449	1221
472	-989	-1578
1323	-1138	-857
1893	-138	735
-770	-1768	1206
21	1462	-989
83	1208	1617
1046	506	-1176
-1311	1800	-684
936	-1537	25
-778	-255	-1348
-38	2025	-1459
825	-1291	852
