#x	y	z
659	-324	-101
382	41	-937
70	-275	-119
-55	997	-289
-359	419	883
14	-350	147
-364	-335	341
-352	-636	-126
-603	587	759
-83	-203	697
491	439	484
-267	-1054	250
-642	171	429
-27	223	-671
-504	233	-882
-127	-147	-459
-636	170	25
-320	163	-172
631	-236	-293
688	349	371
57	136	478
633	-368	358
-403	-563	-275
48	-604	-403
27	995	600
-328	-317	-68
422	-488	259
-727	-386	469
-285	601	-549
28	-414	380
-276	-241	-541
313	3	-510
-389	391	347
-329	205	1006
-314	688	-460
-158	252	-134
-182	-344	749
859	-579	-452
-249	370	551
957	529	147
296	405	-878
297	574	-677
-48	810	49
123	370	-932
949	-241	-232
-347	85	521
545	490	36
344	447	584
-520	-191	-415
399	312	-560
-479	254	885
-668	5	-93
-215	-339	-524
-93	280	-1070
502	-478	756
-890	644	-191
-411	-159	762
817	13	-482
-225	-108	890
-342	237	1145
-138	-65	582
-849	-717	-254
99	-276	1003
-231	246	-312
332	1059	-73
162	-402	702
-82	-426	-311
161	-380	-995
-329	325	145
220	-521	54
-283	607	1062
323	927	273
545	-199	-173
19	282	-321
354	423	-950
393	456	-485
184	-2	634
1	-135	-242
584	-220	-736
-741	-435	-347
-187	426	356
214	-839	-667
225	-508	463
-116	-76	82
335	-354	794
-203	-108	-129
222	156	530
-171	-387	291
-24	-307	-648
393	-642	-175
839	-324	115
-88	-838	710
-41	532	-183
21	588	563
54	134	-494
-443	932	-436
254	-545	149
-468	-317	-170
-38	971	-777
267	-299	356
