#x	y	z
1577	-783	-50
433	41	-1957
274	-122	-1088
-55	1813	-901
-461	419	1903
14	-401	1167
-772	-590	1259
-862	-1095	-840
-960	740	1677
223	1	1666
593	592	1453
-216	-2023	505
-1509	477	888
-129	223	-1691
-555	641	-1800
230	-402	-1377
-1248	17	841
-269	163	-1192
1549	172	-548
1657	145	473
-96	1105	886
888	-521	1327
-964	-1175	-887
-105	-910	-1372
129	1811	1212
-685	-725	-935
1340	-845	-47
-1747	-233	469
-897	1060	-1212
79	-1434	533
-276	-343	-1561
109	3	-1530
-644	544	1316
-74	256	1975
-416	1096	-1378
-464	48	-1103
-794	-344	1565
1777	-732	-911
-555	472	1520
1875	988	147
500	711	-1847
348	1441	-1238
-303	1473	814
72	1033	-1697
1918	14	-181
-143	-17	1490
1565	643	36
344	855	1502
-1183	-242	-1180
348	210	-1529
-785	50	1854
-1229	464	-807
-419	-1308	-779
-93	-77	-2039
655	-580	1776
-1808	1103	-38
-870	351	1527
2194	-140	-635
-633	402	1604
-444	288	2165
15	-167	1602
-1665	-1329	-356
405	-123	2023
-1200	-9	-312
485	2079	-73
213	-504	1722
122	-630	-1280
569	-380	-1913
-380	325	1165
373	-1184	819
-232	913	2031
221	1641	987
1412	-607	-479
682	333	-1086
456	984	-1766
444	1476	-485
82	151	1654
358	69	-1160
1094	-67	-1603
-1302	-996	-959
-289	426	1376
418	-1706	-1177
633	-1630	871
-473	-382	949
131	-609	1763
256	-363	-996
273	-303	1448
-834	-438	1056
384	-868	-1413
1158	-1050	-736
1706	-171	625
-649	-1603	1118
10	1297	-846
72	1098	1430
870	440	-1055
-1157	1646	-640
815	-1361	47
-723	-266	-1139
-38	1838	-1338
726	-1115	764
