#x	y	z
1757	-873	-40
443	41	-2157
314	-92	-1278
-55	1973	-1021
-481	419	2103
14	-411	1367
-852	-640	1439
-962	-1185	-980
-1030	770	1857
283	41	1856
613	622	1643
-206	-2213	555
-1679	537	978
-149	223	-1891
-565	721	-1980
300	-452	-1557
-1368	-13	1001
-259	163	-1392
1729	252	-598
1847	105	493
-126	1295	966
938	-551	1517
-1074	-1295	-1007
-135	-970	-1562
149	1971	1332
-755	-805	-1105
1520	-915	-107
-1947	-203	469
-1017	1150	-1342
89	-1634	563
-276	-363	-1761
69	3	-1730
-694	574	1506
-24	266	2165
-436	1176	-1558
-524	8	-1293
-914	-344	1725
1957	-762	-1001
-615	492	1710
2055	1078	147
540	771	-2037
358	1611	-1348
-353	1603	964
62	1163	-1847
2108	64	-171
-103	-37	1680
1765	673	36
344	935	1682
-1313	-252	-1330
338	190	-1719
-845	10	2044
-1339	554	-947
-459	-1498	-829
-93	-147	-2229
685	-600	1976
-1988	1193	-8
-960	451	1677
2464	-170	-665
-713	502	1744
-464	298	2365
45	-187	1802
-1825	-1449	-376
465	-93	2223
-1390	-59	-312
515	2279	-73
223	-524	1922
162	-670	-1470
649	-380	-2093
-390	325	1365
403	-1314	969
-222	973	2221
201	1781	1127
1582	-687	-539
812	343	-1236
476	1094	-1926
454	1676	-485
62	181	1854
428	109	-1340
1194	-37	-1773
-1412	-1106	-1079
-309	426	1576
458	-1876	-1277
713	-1850	951
-543	-442	1119
91	-659	1953
346	-413	-1166
283	-393	1628
-964	-448	1206
464	-978	-1563
1308	-1130	-846
1876	-141	725
-759	-1753	1198
20	1447	-976
82	1198	1600
1030	500	-1165
-1297	1786	-680
925	-1521	27
-773	-256	-1329
-38	2008	-1448
816	-1275	844
