#x	y	z
353	-171	-118
365	41	-597
2	-326	204
-55	725	-85
-325	419	543
14	-333	-193
-228	-250	35
-182	-483	112
-484	536	453
-185	-271	374
457	388	161
-284	-731	165
-353	69	276
7	223	-331
-487	97	-576
-246	-62	-153
-432	221	-247
-337	163	168
325	-372	-208
365	417	337
106	-184	338
548	-317	35
-216	-359	-71
99	-502	-80
-7	723	396
-209	-181	221
116	-369	361
-387	-437	469
-81	448	-328
11	-74	329
-276	-207	-201
381	3	-170
-304	340	24
-414	188	683
-280	552	-154
-56	320	189
22	-344	477
553	-528	-299
-147	336	228
651	376	147
228	303	-555
280	285	-490
37	589	-206
140	149	-677
626	-326	-249
-415	119	198
205	439	36
344	311	278
-299	-174	-160
416	346	-237
-377	322	562
-481	-148	145
-147	-16	-439
-93	399	-747
451	-444	416
-584	491	-242
-258	-329	507
358	64	-431
-89	-278	652
-308	220	805
-189	-31	242
-577	-513	-220
-3	-327	663
92	331	-312
281	719	-73
145	-368	362
-150	-358	12
25	-380	-689
-312	325	-195
169	-300	-201
-300	505	739
357	689	35
256	-63	-71
-202	265	-66
320	236	-678
376	116	-485
218	-53	294
-118	-203	64
414	-271	-447
-554	-248	-143
-153	426	16
146	-550	-497
91	-137	331
3	26	-207
403	-269	471
-356	-23	160
205	309	224
50	-370	36
-160	-120	-393
138	-506	12
550	-375	-55
99	-583	574
-58	277	38
4	418	274
-218	32	-307
-205	694	-368
67	-273	183
-383	-334	153
-38	682	-590
114	-27	220
