#x	y	z
1739	-864	-41
442	41	-2137
310	-95	-1259
-55	1957	-1009
-479	419	2083
14	-410	1347
-844	-635	1421
-952	-1176	-966
-1023	767	1839
277	37	1837
611	619	1624
-207	-2194	550
-1662	531	969
-147	223	-1871
-564	713	-1962
293	-447	-1539
-1356	-10	985
-260	163	-1372
1711	244	-593
1828	109	491
-123	1276	958
933	-548	1498
-1063	-1283	-995
-132	-964	-1543
147	1955	1320
-748	-797	-1088
1502	-908	-101
-1927	-206	469
-1005	1141	-1329
88	-1614	560
-276	-361	-1741
73	3	-1710
-689	571	1487
-29	265	2146
-434	1168	-1540
-518	12	-1274
-902	-344	1709
1939	-759	-992
-609	490	1691
2037	1069	147
536	765	-2018
357	1594	-1337
-348	1590	949
63	1150	-1832
2089	59	-172
-107	-35	1661
1745	670	36
344	927	1664
-1300	-251	-1315
339	192	-1700
-839	14	2025
-1328	545	-933
-455	-1479	-824
-93	-140	-2210
682	-598	1956
-1970	1184	-11
-951	441	1662
2437	-167	-662
-705	492	1730
-462	297	2345
42	-185	1782
-1809	-1437	-374
459	-96	2203
-1371	-54	-312
512	2259	-73
222	-522	1902
158	-666	-1451
641	-380	-2075
-389	325	1345
400	-1301	954
-223	967	2202
203	1767	1113
1565	-679	-533
799	342	-1221
474	1083	-1910
453	1656	-485
64	178	1834
421	105	-1322
1184	-40	-1756
-1401	-1095	-1067
-307	426	1556
454	-1859	-1267
705	-1828	943
-536	-436	1102
95	-654	1934
337	-408	-1149
282	-384	1610
-951	-447	1191
456	-967	-1548
1293	-1122	-835
1859	-144	715
-748	-1738	1190
19	1432	-963
81	1188	1583
1014	494	-1154
-1283	1772	-676
914	-1505	29
-768	-257	-1310
-38	1991	-1437
807	-1259	836
