#x	y	z
443	-216	-113
370	41	-697
22	-311	109
-55	805	-145
-335	419	643
14	-338	-93
-268	-275	125
-232	-528	42
-519	551	543
-155	-251	469
467	403	256
-279	-826	190
-438	99	321
-3	223	-431
-492	137	-666
-211	-87	-243
-492	206	-167
-332	163	68
415	-332	-233
460	397	347
93	-92	382
573	-332	130
-271	-419	-131
84	-532	-175
3	803	456
-244	-221	136
206	-404	331
-487	-422	469
-141	493	-393
16	-174	344
-276	-217	-301
361	3	-270
-329	355	119
-389	193	778
-290	592	-244
-86	300	94
-38	-344	557
643	-543	-344
-177	346	323
741	421	147
248	333	-650
285	370	-545
12	654	-131
135	214	-752
721	-301	-244
-395	109	293
305	454	36
344	351	368
-364	-179	-235
411	336	-332
-407	302	657
-536	-103	75
-167	-111	-464
-93	364	-842
466	-454	516
-674	536	-227
-303	-279	582
493	49	-446
-129	-228	722
-318	225	905
-174	-41	342
-657	-573	-230
27	-312	763
-3	306	-312
296	819	-73
150	-378	462
-130	-378	-83
65	-380	-779
-317	325	-95
184	-365	-126
-295	535	834
347	759	105
341	-103	-101
-137	270	-141
330	291	-758
381	216	-485
208	-38	394
-83	-183	-26
464	-256	-532
-609	-303	-203
-163	426	116
166	-635	-547
129	-244	367
-32	-4	-122
383	-294	566
-311	-48	75
210	264	314
-15	-375	111
-120	-175	-468
213	-546	-43
635	-360	-5
44	-658	614
-53	352	-27
9	468	359
-138	62	-362
-275	764	-388
122	-353	173
-408	-329	58
-38	767	-645
159	-107	260
