#x	y	z
1145	-567	-74
409	41	-1477
178	-194	-632
-55	1429	-613
-413	419	1423
14	-377	687
-580	-470	827
-622	-879	-504
-792	668	1245
79	-95	1210
545	520	997
-240	-1567	385
-1101	333	672
-81	223	-1211
-531	449	-1368
62	-282	-945
-960	89	457
-293	163	-712
1117	-20	-428
1201	241	425
-24	649	694
768	-449	871
-700	-887	-599
-33	-766	-916
81	1427	924
-517	-533	-527
908	-677	97
-1267	-305	469
-609	844	-900
55	-954	461
-276	-295	-1081
205	3	-1050
-524	472	860
-194	232	1519
-368	904	-946
-320	144	-647
-506	-344	1181
1345	-660	-695
-411	424	1064
1443	772	147
404	567	-1391
324	1033	-974
-183	1161	454
96	721	-1337
1462	-106	-205
-239	31	1034
1085	571	36
344	663	1070
-871	-218	-820
372	258	-1073
-641	146	1398
-965	248	-471
-323	-852	-659
-93	91	-1583
583	-532	1296
-1376	887	-110
-654	111	1167
1546	-68	-563
-441	162	1268
-396	264	1685
-57	-119	1122
-1281	-1041	-308
261	-195	1543
-744	111	-312
413	1599	-73
189	-456	1242
26	-534	-824
377	-380	-1481
-356	325	685
301	-872	459
-256	769	1575
269	1305	651
1004	-415	-335
370	309	-726
408	720	-1382
420	996	-485
130	79	1174
190	-27	-728
854	-139	-1195
-1038	-732	-671
-241	426	896
322	-1298	-937
441	-1102	679
-305	-238	541
227	-489	1307
40	-243	-588
249	-87	1016
-522	-414	696
192	-604	-1053
798	-858	-472
1298	-243	385
-385	-1243	926
-14	937	-534
48	858	1022
486	296	-791
-821	1310	-544
551	-977	95
-603	-290	-683
-38	1430	-1074
510	-731	572
