#x	y	z
749	-369	-96
387	41	-1037
90	-260	-214
-55	1077	-349
-369	419	983
14	-355	247
-404	-360	431
-402	-681	-196
-638	602	849
-53	-183	792
501	454	579
-262	-1149	275
-727	201	474
-37	223	-771
-509	273	-972
-92	-172	-549
-696	155	105
-315	163	-272
721	-196	-318
783	329	381
42	231	518
658	-383	453
-458	-623	-335
33	-634	-498
37	1075	660
-363	-357	-153
512	-523	229
-827	-371	469
-345	646	-614
33	-514	395
-276	-251	-641
293	3	-610
-414	406	442
-304	210	1101
-324	728	-550
-188	232	-229
-242	-344	829
949	-594	-497
-279	380	646
1047	574	147
316	435	-973
302	659	-732
-73	875	124
118	435	-1007
1044	-216	-227
-327	75	616
645	505	36
344	487	674
-585	-196	-490
394	302	-655
-509	234	980
-723	50	-163
-235	-434	-549
-93	245	-1165
517	-488	856
-980	689	-176
-456	-109	837
952	-2	-497
-265	-58	960
-352	242	1245
-123	-75	682
-929	-777	-264
129	-261	1103
-326	221	-312
347	1159	-73
167	-412	802
-62	-446	-406
201	-380	-1085
-334	325	245
235	-586	129
-278	637	1157
313	997	343
630	-239	-203
84	287	-396
364	478	-1030
398	556	-485
174	13	734
36	-115	-332
634	-205	-821
-796	-490	-407
-197	426	456
234	-924	-717
265	-618	503
-151	-106	167
315	-379	889
-158	-133	-214
227	111	620
-236	-392	366
16	-362	-723
468	-682	-230
924	-309	165
-143	-913	750
-36	607	-248
26	638	648
134	164	-549
-513	1002	-456
309	-625	139
-493	-312	-265
-38	1056	-832
312	-379	396
