#x	y	z
1361	-675	-62
421	41	-1717
226	-158	-860
-55	1621	-757
-437	419	1663
14	-389	927
-676	-530	1043
-742	-987	-672
-876	704	1461
151	-47	1438
569	556	1225
-228	-1795	445
-1305	405	780
-105	223	-1451
-543	545	-1584
146	-342	-1161
-1104	53	649
-281	163	-952
1333	76	-488
1429	193	449
-60	877	790
828	-485	1099
-832	-1031	-743
-69	-838	-1144
105	1619	1068
-601	-629	-731
1124	-761	25
-1507	-269	469
-753	952	-1056
67	-1194	497
-276	-319	-1321
157	3	-1290
-584	508	1088
-134	244	1747
-392	1000	-1162
-392	96	-875
-650	-344	1373
1561	-696	-803
-483	448	1292
1659	880	147
452	639	-1619
336	1237	-1106
-243	1317	634
84	877	-1517
1690	-46	-193
-191	7	1262
1325	607	36
344	759	1286
-1027	-230	-1000
360	234	-1301
-713	98	1626
-1097	356	-639
-371	-1080	-719
-93	7	-1811
619	-556	1536
-1592	995	-74
-762	231	1347
1870	-104	-599
-537	282	1436
-420	276	1925
-21	-143	1362
-1473	-1185	-332
333	-159	1783
-972	51	-312
449	1839	-73
201	-480	1482
74	-582	-1052
473	-380	-1697
-368	325	925
337	-1028	639
-244	841	1803
245	1473	819
1208	-511	-407
526	321	-906
432	852	-1574
432	1236	-485
106	115	1414
274	21	-944
974	-103	-1399
-1170	-864	-815
-265	426	1136
370	-1502	-1057
537	-1366	775
-389	-310	745
179	-549	1535
148	-303	-792
261	-195	1232
-678	-426	876
288	-736	-1233
978	-954	-604
1502	-207	505
-517	-1423	1022
-2	1117	-690
60	978	1226
678	368	-923
-989	1478	-592
683	-1169	71
-663	-278	-911
-38	1634	-1206
618	-923	668
