#x	y	z
641	-315	-102
381	41	-917
66	-278	-100
-55	981	-277
-357	419	863
14	-349	127
-356	-330	323
-342	-627	-112
-596	584	741
-89	-207	678
489	436	465
-268	-1035	245
-625	165	420
-25	223	-651
-503	225	-864
-134	-142	-441
-624	173	9
-321	163	-152
613	-244	-288
669	353	369
60	117	470
628	-365	339
-392	-551	-263
51	-598	-384
25	979	588
-321	-309	-51
404	-481	265
-707	-389	469
-273	592	-536
27	-394	377
-276	-239	-521
317	3	-490
-384	388	328
-334	204	987
-312	680	-442
-152	256	-115
-170	-344	733
841	-576	-443
-243	368	532
939	520	147
292	399	-859
296	557	-666
-43	797	34
124	357	-917
930	-246	-233
-351	87	502
525	487	36
344	439	566
-507	-190	-400
400	314	-541
-473	258	866
-657	-4	-79
-211	-320	-519
-93	287	-1051
499	-476	736
-872	635	-194
-402	-169	747
790	16	-479
-217	-118	876
-340	236	1125
-141	-63	562
-833	-705	-252
93	-279	983
-212	251	-312
329	1039	-73
161	-400	682
-86	-422	-292
153	-380	-977
-328	325	125
217	-508	39
-284	601	1043
325	913	259
528	-191	-167
6	281	-306
352	412	-934
392	436	-485
186	-5	614
-6	-139	-224
574	-223	-719
-730	-424	-335
-185	426	336
210	-822	-657
217	-486	455
-109	-70	65
339	-349	775
-212	-103	-112
221	165	512
-158	-386	276
-32	-296	-633
378	-634	-164
822	-327	105
-77	-823	702
-42	517	-170
20	578	546
38	128	-483
-429	918	-432
243	-529	151
-463	-318	-151
-38	954	-766
258	-283	348
