#x	y	z
965	-477	-84
399	41	-1277
138	-224	-442
-55	1269	-493
-393	419	1223
14	-367	487
-500	-420	647
-522	-789	-364
-722	638	1065
19	-135	1020
525	490	807
-250	-1377	335
-931	273	582
-61	223	-1011
-521	369	-1188
-8	-232	-765
-840	119	297
-303	163	-512
937	-100	-378
1011	281	405
6	459	614
718	-419	681
-590	-767	-479
-3	-706	-726
61	1267	804
-447	-453	-357
728	-607	157
-1067	-335	469
-489	754	-770
45	-754	431
-276	-275	-881
245	3	-850
-474	442	670
-244	222	1329
-348	824	-766
-260	184	-457
-386	-344	1021
1165	-630	-605
-351	404	874
1263	682	147
364	507	-1201
314	863	-864
-133	1031	304
106	591	-1187
1272	-156	-215
-279	51	844
885	541	36
344	583	890
-741	-208	-670
382	278	-883
-581	186	1208
-855	158	-331
-283	-662	-609
-93	161	-1393
553	-512	1096
-1196	797	-140
-564	11	1017
1276	-38	-533
-361	62	1128
-376	254	1485
-87	-99	922
-1121	-921	-288
201	-225	1343
-554	161	-312
383	1399	-73
179	-436	1042
-14	-494	-634
297	-380	-1301
-346	325	485
271	-742	309
-266	709	1385
289	1165	511
834	-335	-275
240	299	-576
388	610	-1222
410	796	-485
150	49	974
120	-67	-548
754	-169	-1025
-928	-622	-551
-221	426	696
282	-1128	-837
361	-882	599
-235	-178	371
267	-439	1117
-50	-193	-418
239	3	836
-392	-404	546
112	-494	-903
648	-778	-362
1128	-273	285
-275	-1093	846
-24	787	-404
38	758	852
326	236	-681
-681	1170	-504
441	-817	115
-553	-300	-493
-38	1260	-964
420	-571	492
