#x	y	z
1379	-684	-61
422	41	-1737
230	-155	-879
-55	1637	-769
-439	419	1683
14	-390	947
-684	-535	1061
-752	-996	-686
-883	707	1479
157	-43	1457
571	559	1244
-227	-1814	450
-1322	411	789
-107	223	-1471
-544	553	-1602
153	-347	-1179
-1116	50	665
-280	163	-972
1351	84	-493
1448	189	451
-63	896	798
833	-488	1118
-843	-1043	-755
-72	-844	-1163
107	1635	1080
-608	-637	-748
1142	-768	19
-1527	-266	469
-765	961	-1069
68	-1214	500
-276	-321	-1341
153	3	-1310
-589	511	1107
-129	245	1766
-394	1008	-1180
-398	92	-894
-662	-344	1389
1579	-699	-812
-489	450	1311
1677	889	147
456	645	-1638
337	1254	-1117
-248	1330	649
83	890	-1532
1709	-41	-192
-187	5	1281
1345	610	36
344	767	1304
-1040	-231	-1015
359	232	-1320
-719	94	1645
-1108	365	-653
-375	-1099	-724
-93	0	-1830
622	-558	1556
-1610	1004	-71
-771	241	1362
1897	-107	-602
-545	292	1450
-422	277	1945
-18	-145	1382
-1489	-1197	-334
339	-156	1803
-991	46	-312
452	1859	-73
202	-482	1502
78	-586	-1071
481	-380	-1715
-369	325	945
340	-1041	654
-243	847	1822
243	1487	833
1225	-519	-413
539	322	-921
434	863	-1590
433	1256	-485
104	118	1434
281	25	-962
984	-100	-1416
-1181	-875	-827
-267	426	1156
374	-1519	-1067
545	-1388	783
-396	-316	762
175	-554	1554
157	-308	-809
262	-204	1250
-691	-427	891
296	-747	-1248
993	-962	-615
1519	-204	515
-528	-1438	1030
-1	1132	-703
61	988	1243
694	374	-934
-1003	1492	-596
694	-1185	69
-668	-277	-930
-38	1651	-1217
627	-939	676
