#x	y	z
1613	-801	-48
435	41	-1997
282	-116	-1126
-55	1845	-925
-465	419	1943
14	-403	1207
-788	-600	1295
-882	-1113	-868
-974	746	1713
235	9	1704
597	598	1491
-214	-2061	515
-1543	489	906
-133	223	-1731
-557	657	-1836
244	-412	-1413
-1272	11	873
-267	163	-1232
1585	188	-558
1695	137	477
-102	1143	902
898	-527	1365
-986	-1199	-911
-111	-922	-1410
133	1843	1236
-699	-741	-969
1376	-859	-59
-1787	-227	469
-921	1078	-1238
81	-1474	539
-276	-347	-1601
101	3	-1570
-654	550	1354
-64	258	2013
-420	1112	-1414
-476	40	-1141
-818	-344	1597
1813	-738	-929
-567	476	1558
1911	1006	147
508	723	-1885
350	1475	-1260
-313	1499	844
70	1059	-1727
1956	24	-179
-135	-21	1528
1605	649	36
344	871	1538
-1209	-244	-1210
346	206	-1567
-797	42	1892
-1251	482	-835
-427	-1346	-789
-93	-91	-2077
661	-584	1816
-1844	1121	-32
-888	371	1557
2248	-146	-641
-649	422	1632
-448	290	2205
21	-171	1642
-1697	-1353	-360
417	-117	2063
-1238	-19	-312
491	2119	-73
215	-508	1762
130	-638	-1318
585	-380	-1949
-382	325	1205
379	-1210	849
-230	925	2069
217	1669	1015
1446	-623	-491
708	335	-1116
460	1006	-1798
446	1516	-485
78	157	1694
372	77	-1196
1114	-61	-1637
-1324	-1018	-983
-293	426	1416
426	-1740	-1197
649	-1674	887
-487	-394	983
123	-619	1801
274	-373	-1030
275	-321	1484
-860	-440	1086
400	-890	-1443
1188	-1066	-758
1740	-165	645
-671	-1633	1134
12	1327	-872
74	1118	1464
902	452	-1077
-1185	1674	-648
837	-1393	43
-733	-264	-1177
-38	1872	-1360
744	-1147	780
