#x	y	z
119	-54	-131
352	41	-337
-50	-365	451
-55	517	71
-299	419	283
14	-320	-453
-124	-185	-199
-52	-366	294
-393	497	219
-263	-323	127
428	352	-90
-297	-484	100
-132	-9	159
33	223	-71
-474	-7	-342
-337	3	81
-276	260	-455
-350	163	428
91	-476	-143
118	469	311
119	-392	182
483	-278	-212
-73	-203	85
138	-424	167
-33	515	240
-118	-77	442
-118	-278	439
-127	-476	469
75	331	-159
-2	186	290
-276	-181	59
433	3	90
-239	301	-223
-479	175	436
-254	448	80
22	372	436
178	-344	269
319	-489	-182
-69	310	-19
417	259	147
176	225	-308
267	64	-347
102	420	-401
153	-20	-482
379	-391	-262
-467	145	-49
-55	400	36
344	207	44
-130	-161	35
432	369	14
-299	374	315
-338	-265	327
-95	231	-374
-93	490	-500
412	-418	156
-350	374	-281
-141	-459	312
23	99	-390
15	-408	463
-282	207	545
-228	-5	-18
-369	-357	-194
-81	-366	410
339	396	-312
242	459	-73
132	-342	102
-202	-306	259
-79	-380	-455
-299	325	-455
130	-131	-396
-313	427	492
383	507	-147
35	41	7
-371	252	129
294	93	-470
363	-144	-485
244	-92	34
-209	-255	298
284	-310	-226
-411	-105	13
-127	426	-244
94	-329	-367
13	110	279
78	108	-430
455	-204	224
-473	42	381
192	426	-10
219	-357	-159
-264	23	-198
-57	-402	155
329	-414	-185
242	-388	470
-71	82	207
-9	288	53
-426	-46	-164
-23	512	-316
-76	-65	209
-318	-347	400
-38	461	-447
-3	181	116
