#x	y	z
1307	-648	-65
418	41	-1657
214	-167	-803
-55	1573	-721
-431	419	1603
14	-386	867
-652	-515	989
-712	-960	-630
-855	695	1407
133	-59	1381
563	547	1168
-231	-1738	430
-1254	387	753
-99	223	-1391
-540	521	-1530
125	-327	-1107
-1068	62	601
-284	163	-892
1279	52	-473
1372	205	443
-51	820	766
813	-476	1042
-799	-995	-707
-60	-820	-1087
99	1571	1032
-580	-605	-680
1070	-740	43
-1447	-278	469
-717	925	-1017
64	-1134	488
-276	-313	-1261
169	3	-1230
-569	499	1031
-149	241	1690
-386	976	-1108
-374	108	-818
-614	-344	1325
1507	-687	-776
-465	442	1235
1605	853	147
440	621	-1562
333	1186	-1073
-228	1278	589
87	838	-1472
1633	-61	-196
-203	13	1205
1265	598	36
344	735	1232
-988	-227	-955
363	240	-1244
-695	110	1569
-1064	329	-597
-359	-1023	-704
-93	28	-1754
610	-550	1476
-1538	968	-83
-735	201	1302
1789	-95	-590
-513	252	1394
-414	273	1865
-30	-137	1302
-1425	-1149	-326
315	-168	1723
-915	66	-312
440	1779	-73
198	-474	1422
62	-570	-995
449	-380	-1643
-365	325	865
328	-989	594
-247	823	1746
251	1431	777
1157	-487	-389
487	318	-861
426	819	-1526
429	1176	-485
112	106	1354
253	9	-890
944	-112	-1348
-1137	-831	-779
-259	426	1076
358	-1451	-1027
513	-1300	751
-368	-292	694
191	-534	1478
121	-288	-741
258	-168	1178
-639	-423	831
264	-703	-1188
933	-930	-571
1451	-216	475
-484	-1378	998
-5	1072	-651
57	948	1175
630	350	-890
-947	1436	-580
650	-1121	77
-648	-281	-854
-38	1583	-1173
591	-875	644
