#x	y	z
1649	-819	-46
437	41	-2037
290	-110	-1164
-55	1877	-949
-469	419	1983
14	-405	1247
-804	-610	1331
-902	-1131	-896
-988	752	1749
247	17	1742
601	604	1529
-212	-2099	525
-1577	501	924
-137	223	-1771
-559	673	-1872
258	-422	-1449
-1296	5	905
-265	163	-1272
1621	204	-568
1733	129	481
-108	1181	918
908	-533	1403
-1008	-1223	-935
-117	-934	-1448
137	1875	1260
-713	-757	-1003
1412	-873	-71
-1827	-221	469
-945	1096	-1264
83	-1514	545
-276	-351	-1641
93	3	-1610
-664	556	1392
-54	260	2051
-424	1128	-1450
-488	32	-1179
-842	-344	1629
1849	-744	-947
-579	480	1596
1947	1024	147
516	735	-1923
352	1509	-1282
-323	1525	874
68	1085	-1757
1994	34	-177
-127	-25	1566
1645	655	36
344	887	1574
-1235	-246	-1240
344	202	-1605
-809	34	1930
-1273	500	-863
-435	-1384	-799
-93	-105	-2115
667	-588	1856
-1880	1139	-26
-906	391	1587
2302	-152	-647
-665	442	1660
-452	292	2245
27	-175	1682
-1729	-1377	-364
429	-111	2103
-1276	-29	-312
497	2159	-73
217	-512	1802
138	-646	-1356
601	-380	-1985
-384	325	1245
385	-1236	879
-228	937	2107
213	1697	1043
1480	-639	-503
734	337	-1146
464	1028	-1830
448	1556	-485
74	163	1734
386	85	-1232
1134	-55	-1671
-1346	-1040	-1007
-297	426	1456
434	-1774	-1217
665	-1718	903
-501	-406	1017
115	-629	1839
292	-383	-1064
277	-339	1520
-886	-442	1116
416	-912	-1473
1218	-1082	-780
1774	-159	665
-693	-1663	1150
14	1357	-898
76	1138	1498
934	464	-1099
-1213	1702	-656
859	-1425	39
-743	-262	-1215
-38	1906	-1382
762	-1179	796
