#x	y	z
263	-126	-123
360	41	-497
-18	-341	299
-55	645	-25
-315	419	443
14	-328	-293
-188	-225	-55
-132	-438	182
-449	521	363
-215	-291	279
447	373	66
-289	-636	140
-268	39	231
17	223	-231
-482	57	-486
-281	-37	-63
-372	236	-327
-342	163	268
235	-412	-183
270	437	327
111	-264	278
523	-302	-60
-161	-299	-11
114	-472	15
-17	643	336
-174	-141	306
26	-334	391
-287	-452	469
-21	403	-263
6	26	314
-276	-197	-101
401	3	-70
-279	325	-71
-439	183	588
-270	512	-64
-26	340	284
82	-344	397
463	-513	-254
-117	326	133
561	331	147
208	273	-460
275	200	-435
62	524	-281
145	84	-602
531	-351	-254
-435	129	103
105	424	36
344	271	188
-234	-169	-85
421	356	-142
-347	342	467
-426	-193	215
-127	79	-414
-93	434	-652
436	-434	316
-494	446	-257
-213	-379	432
223	79	-416
-49	-328	582
-298	215	705
-204	-21	142
-497	-453	-210
-33	-342	563
187	356	-312
266	619	-73
140	-358	262
-170	-338	107
-15	-380	-599
-307	325	-295
154	-235	-276
-305	475	644
367	619	-35
171	-23	-41
-267	260	9
310	181	-598
371	16	-485
228	-68	194
-153	-223	154
364	-286	-362
-499	-193	-83
-143	426	-84
126	-465	-447
61	-42	311
38	56	-292
423	-244	376
-401	2	245
200	354	134
115	-365	-39
-200	-65	-318
63	-466	67
465	-390	-105
154	-508	534
-63	202	103
-1	368	189
-298	2	-252
-135	624	-348
12	-193	193
-358	-339	248
-38	597	-535
69	53	180
