#x	y	z
1811	-900	-37
446	41	-2217
326	-83	-1335
-55	2021	-1057
-487	419	2163
14	-414	1427
-876	-655	1493
-992	-1212	-1022
-1051	779	1911
301	53	1913
619	631	1700
-203	-2270	570
-1730	555	1005
-155	223	-1951
-568	745	-2034
321	-467	-1611
-1404	-22	1049
-256	163	-1452
1783	276	-613
1904	93	499
-135	1352	990
953	-560	1574
-1107	-1331	-1043
-144	-988	-1619
155	2019	1368
-776	-829	-1156
1574	-936	-125
-2007	-194	469
-1053	1177	-1381
92	-1694	572
-276	-369	-1821
57	3	-1790
-709	583	1563
-9	269	2222
-442	1200	-1612
-542	-4	-1350
-950	-344	1773
2011	-771	-1028
-633	498	1767
2109	1105	147
552	789	-2094
361	1662	-1381
-368	1642	1009
59	1202	-1892
2165	79	-168
-91	-43	1737
1825	682	36
344	959	1736
-1352	-255	-1375
335	184	-1776
-863	-2	2101
-1372	581	-989
-471	-1555	-844
-93	-168	-2286
694	-606	2036
-2042	1220	1
-987	481	1722
2545	-179	-674
-737	532	1786
-470	301	2425
54	-193	1862
-1873	-1485	-382
483	-84	2283
-1447	-74	-312
524	2339	-73
226	-530	1982
174	-682	-1527
673	-380	-2147
-393	325	1425
412	-1353	1014
-219	991	2278
195	1823	1169
1633	-711	-557
851	346	-1281
482	1127	-1974
457	1736	-485
56	190	1914
449	121	-1394
1224	-28	-1824
-1445	-1139	-1115
-315	426	1636
470	-1927	-1307
737	-1916	975
-564	-460	1170
79	-674	2010
373	-428	-1217
286	-420	1682
-1003	-451	1251
488	-1011	-1608
1353	-1154	-879
1927	-132	755
-792	-1798	1222
23	1492	-1015
85	1228	1651
1078	518	-1198
-1339	1828	-692
958	-1569	21
-788	-253	-1386
-38	2059	-1481
843	-1323	868
