#x	y	z
821	-405	-92
391	41	-1117
106	-248	-290
-55	1141	-397
-377	419	1063
14	-359	327
-436	-380	503
-442	-717	-252
-666	614	921
-29	-167	868
509	466	655
-258	-1225	295
-795	225	510
-45	223	-851
-513	305	-1044
-64	-192	-621
-744	143	169
-311	163	-352
793	-164	-338
859	313	389
30	307	550
678	-395	529
-502	-671	-383
21	-658	-574
45	1139	708
-391	-389	-221
584	-551	205
-907	-359	469
-393	682	-666
37	-594	407
-276	-259	-721
277	3	-690
-434	418	518
-284	214	1177
-332	760	-622
-212	216	-305
-290	-344	893
1021	-606	-533
-303	388	722
1119	610	147
332	459	-1049
306	727	-776
-93	927	184
114	487	-1067
1120	-196	-223
-311	67	692
725	517	36
344	519	746
-637	-200	-550
390	294	-731
-533	218	1056
-767	86	-219
-251	-510	-569
-93	217	-1241
529	-496	936
-1052	725	-164
-492	-69	897
1060	-14	-509
-297	-18	1016
-360	246	1325
-111	-83	762
-993	-825	-272
153	-249	1183
-402	201	-312
359	1239	-73
171	-420	882
-46	-462	-482
233	-380	-1157
-338	325	325
247	-638	189
-274	661	1233
305	1053	399
698	-271	-227
136	291	-456
372	522	-1094
402	636	-485
166	25	814
64	-99	-404
674	-193	-889
-840	-534	-455
-205	426	536
250	-992	-757
297	-706	535
-179	-130	235
299	-399	965
-122	-153	-282
231	75	692
-288	-396	426
48	-406	-783
528	-714	-274
992	-297	205
-187	-973	782
-32	667	-300
30	678	716
198	188	-593
-569	1058	-472
353	-689	131
-513	-308	-341
-38	1124	-876
348	-443	428
