#x	y	z
587	-288	-105
378	41	-857
54	-287	-43
-55	933	-241
-351	419	803
14	-346	67
-332	-315	269
-312	-600	-70
-575	575	687
-107	-219	621
483	427	408
-271	-978	230
-574	147	393
-19	223	-591
-500	201	-810
-155	-127	-387
-588	182	-39
-324	163	-92
559	-268	-273
612	365	363
69	60	446
613	-356	282
-359	-515	-227
60	-580	-327
19	931	552
-300	-285	0
350	-460	283
-647	-398	469
-237	565	-497
24	-334	368
-276	-233	-461
329	3	-430
-369	379	271
-349	201	930
-306	656	-388
-134	268	-58
-134	-344	685
787	-567	-416
-225	362	475
885	493	147
280	381	-802
293	506	-633
-28	758	-11
127	318	-872
873	-261	-236
-363	93	445
465	478	36
344	415	512
-468	-187	-355
403	320	-484
-455	270	809
-624	-31	-37
-199	-263	-504
-93	308	-994
490	-470	676
-818	608	-203
-375	-199	702
709	25	-470
-193	-148	834
-334	233	1065
-150	-57	502
-785	-669	-246
75	-288	923
-155	266	-312
320	979	-73
158	-394	622
-98	-410	-235
129	-380	-923
-325	325	65
208	-469	-6
-287	583	986
331	871	217
477	-167	-149
-33	278	-261
346	379	-886
389	376	-485
192	-14	554
-27	-151	-170
544	-232	-668
-697	-391	-299
-179	426	276
198	-771	-627
193	-420	431
-88	-52	14
351	-334	718
-239	-88	-61
218	192	458
-119	-383	231
-56	-263	-588
333	-610	-131
771	-336	75
-44	-778	678
-45	472	-131
17	548	495
-10	110	-450
-387	876	-420
210	-481	157
-448	-321	-94
-38	903	-733
231	-235	324
