#x	y	z
407	-198	-115
368	41	-657
14	-317	147
-55	773	-121
-331	419	603
14	-336	-133
-252	-265	89
-212	-510	70
-505	545	507
-167	-259	431
463	397	218
-281	-788	180
-404	87	303
1	223	-391
-490	121	-630
-225	-77	-207
-468	212	-199
-334	163	108
379	-348	-223
422	405	343
99	-130	366
563	-326	92
-249	-395	-107
90	-520	-137
-1	771	432
-230	-205	170
170	-390	343
-447	-428	469
-117	475	-367
14	-134	338
-276	-213	-261
369	3	-230
-319	349	81
-399	191	740
-286	576	-208
-74	308	132
-14	-344	525
607	-537	-326
-165	342	285
705	403	147
240	321	-612
283	336	-523
22	628	-161
137	188	-722
683	-311	-246
-403	113	255
265	448	36
344	335	332
-338	-177	-205
413	340	-294
-395	310	619
-514	-121	103
-159	-73	-454
-93	378	-804
460	-450	476
-638	518	-233
-285	-299	552
439	55	-440
-113	-248	694
-314	223	865
-180	-37	302
-625	-549	-226
15	-318	723
35	316	-312
290	779	-73
148	-374	422
-138	-370	-45
49	-380	-743
-315	325	-135
178	-339	-156
-297	523	796
351	731	77
307	-87	-89
-163	268	-111
326	269	-726
379	176	-485
212	-44	354
-97	-191	10
444	-262	-498
-587	-281	-179
-159	426	76
158	-601	-527
113	-200	351
-18	8	-156
391	-284	528
-329	-38	109
208	282	278
11	-373	81
-136	-153	-438
183	-530	-21
601	-366	-25
66	-628	598
-55	322	-1
7	448	325
-170	50	-340
-247	736	-380
100	-321	177
-398	-331	96
-38	733	-623
141	-75	244
