#x	y	z
1847	-918	-35
448	41	-2257
334	-77	-1373
-55	2053	-1081
-491	419	2203
14	-416	1467
-892	-665	1529
-1012	-1230	-1050
-1065	785	1947
313	61	1951
623	637	1738
-201	-2308	580
-1764	567	1023
-159	223	-1991
-570	761	-2070
335	-477	-1647
-1428	-28	1081
-254	163	-1492
1819	292	-623
1942	85	503
-141	1390	1006
963	-566	1612
-1129	-1355	-1067
-150	-1000	-1657
159	2051	1392
-790	-845	-1190
1610	-950	-137
-2047	-188	469
-1077	1195	-1407
94	-1734	578
-276	-373	-1861
49	3	-1830
-719	589	1601
1	271	2260
-446	1216	-1648
-554	-12	-1388
-974	-344	1805
2047	-777	-1046
-645	502	1805
2145	1123	147
560	801	-2132
363	1696	-1403
-378	1668	1039
57	1228	-1922
2203	89	-166
-83	-47	1775
1865	688	36
344	975	1772
-1378	-257	-1405
333	180	-1814
-875	-10	2139
-1394	599	-1017
-479	-1593	-854
-93	-182	-2324
700	-610	2076
-2078	1238	7
-1005	501	1752
2599	-185	-680
-753	552	1814
-474	303	2465
60	-197	1902
-1905	-1509	-386
495	-78	2323
-1485	-84	-312
530	2379	-73
228	-534	2022
182	-690	-1565
689	-380	-2183
-395	325	1465
418	-1379	1044
-217	1003	2316
191	1851	1197
1667	-727	-569
877	348	-1311
486	1149	-2006
459	1776	-485
52	196	1954
463	129	-1430
1244	-22	-1858
-1467	-1161	-1139
-319	426	1676
478	-1961	-1327
753	-1960	991
-578	-472	1204
71	-684	2048
391	-438	-1251
288	-438	1718
-1029	-453	1281
504	-1033	-1638
1383	-1170	-901
1961	-126	775
-814	-1828	1238
25	1522	-1041
87	1248	1685
1110	530	-1220
-1367	1856	-700
980	-1601	17
-798	-251	-1424
-38	2093	-1503
861	-1355	884
