#x	y	z
1091	-540	-77
406	41	-1417
166	-203	-575
-55	1381	-577
-407	419	1363
14	-374	627
-556	-455	773
-592	-852	-462
-771	659	1191
61	-107	1153
539	511	940
-243	-1510	370
-1050	315	645
-75	223	-1151
-528	425	-1314
41	-267	-891
-924	98	409
-296	163	-652
1063	-44	-413
1144	253	419
-15	592	670
753	-440	814
-667	-851	-563
-24	-748	-859
75	1379	888
-496	-509	-476
854	-656	115
-1207	-314	469
-573	817	-861
52	-894	452
-276	-289	-1021
217	3	-990
-509	463	803
-209	229	1462
-362	880	-892
-302	156	-590
-470	-344	1133
1291	-651	-668
-393	418	1007
1389	745	147
392	549	-1334
321	982	-941
-168	1122	409
99	682	-1292
1405	-121	-208
-251	37	977
1025	562	36
344	639	1016
-832	-215	-775
375	264	-1016
-623	158	1341
-932	221	-429
-311	-795	-644
-93	112	-1526
574	-526	1236
-1322	860	-119
-627	81	1122
1465	-59	-554
-417	132	1226
-390	261	1625
-66	-113	1062
-1233	-1005	-302
243	-204	1483
-687	126	-312
404	1539	-73
186	-450	1182
14	-522	-767
353	-380	-1427
-353	325	625
292	-833	414
-259	751	1518
275	1263	609
953	-391	-317
331	306	-681
402	687	-1334
417	936	-485
136	70	1114
169	-39	-674
824	-148	-1144
-1005	-699	-635
-235	426	836
310	-1247	-907
417	-1036	655
-284	-220	490
239	-474	1250
13	-228	-537
246	-60	962
-483	-411	651
168	-571	-1008
753	-834	-439
1247	-252	355
-352	-1198	902
-17	892	-495
45	828	971
438	278	-758
-779	1268	-532
518	-929	101
-588	-293	-626
-38	1379	-1041
483	-683	548
