#x	y	z
317	-153	-120
363	41	-557
-6	-332	242
-55	693	-61
-321	419	503
14	-331	-233
-212	-240	-1
-162	-465	140
-470	530	417
-197	-279	336
453	382	123
-286	-693	155
-319	57	258
11	223	-291
-485	81	-540
-260	-52	-117
-408	227	-279
-339	163	208
289	-388	-198
327	425	333
108	-216	314
538	-311	-3
-194	-335	-47
105	-490	-42
-11	691	372
-195	-165	255
80	-355	373
-347	-443	469
-57	430	-302
9	-34	323
-276	-203	-161
389	3	-130
-294	334	-14
-424	186	645
-276	536	-118
-44	328	227
46	-344	445
517	-522	-281
-135	332	190
615	358	147
220	291	-517
278	251	-468
47	563	-236
142	123	-647
588	-336	-251
-423	123	160
165	433	36
344	295	242
-273	-172	-130
418	350	-199
-365	330	524
-459	-166	173
-139	22	-429
-93	413	-709
445	-440	376
-548	473	-248
-240	-349	477
304	70	-425
-73	-298	624
-304	218	765
-195	-27	202
-545	-489	-216
-15	-333	623
130	341	-312
275	679	-73
143	-364	322
-158	-350	50
9	-380	-653
-310	325	-235
163	-274	-231
-302	493	701
361	661	7
222	-47	-59
-228	263	-36
316	214	-646
374	76	-485
222	-59	254
-132	-211	100
394	-277	-413
-532	-226	-119
-149	426	-24
138	-516	-477
79	-99	323
17	38	-241
411	-259	433
-374	-13	194
203	327	188
76	-368	6
-176	-98	-363
108	-490	34
516	-381	-75
121	-553	558
-60	247	64
2	398	240
-250	20	-285
-177	666	-360
45	-241	187
-373	-336	191
-38	648	-568
96	5	204
