#x	y	z
1703	-846	-43
440	41	-2097
302	-101	-1221
-55	1925	-985
-475	419	2043
14	-408	1307
-828	-625	1385
-932	-1158	-938
-1009	761	1803
265	29	1799
607	613	1586
-209	-2156	540
-1628	519	951
-143	223	-1831
-562	697	-1926
279	-437	-1503
-1332	-4	953
-262	163	-1332
1675	228	-583
1790	117	487
-117	1238	942
923	-542	1460
-1041	-1259	-971
-126	-952	-1505
143	1923	1296
-734	-781	-1054
1466	-894	-89
-1887	-212	469
-981	1123	-1303
86	-1574	554
-276	-357	-1701
81	3	-1670
-679	565	1449
-39	263	2108
-430	1152	-1504
-506	20	-1236
-878	-344	1677
1903	-753	-974
-597	486	1653
2001	1051	147
528	753	-1980
355	1560	-1315
-338	1564	919
65	1124	-1802
2051	49	-174
-115	-31	1623
1705	664	36
344	911	1628
-1274	-249	-1285
341	196	-1662
-827	22	1987
-1306	527	-905
-447	-1441	-814
-93	-126	-2172
676	-594	1916
-1934	1166	-17
-933	421	1632
2383	-161	-656
-689	472	1702
-458	295	2305
36	-181	1742
-1777	-1413	-370
447	-102	2163
-1333	-44	-312
506	2219	-73
220	-518	1862
150	-658	-1413
625	-380	-2039
-387	325	1305
394	-1275	924
-225	955	2164
207	1739	1085
1531	-663	-521
773	340	-1191
470	1061	-1878
451	1616	-485
68	172	1794
407	97	-1286
1164	-46	-1722
-1379	-1073	-1043
-303	426	1516
446	-1825	-1247
689	-1784	927
-522	-424	1068
103	-644	1896
319	-398	-1115
280	-366	1574
-925	-445	1161
440	-945	-1518
1263	-1106	-813
1825	-150	695
-726	-1708	1174
17	1402	-937
79	1168	1549
982	482	-1132
-1255	1744	-668
892	-1473	33
-758	-259	-1272
-38	1957	-1415
789	-1227	820
