#x	y	z
191	-90	-127
356	41	-417
-34	-353	375
-55	581	23
-307	419	363
14	-324	-373
-156	-205	-127
-92	-402	238
-421	509	291
-239	-307	203
439	361	-10
-293	-560	120
-200	15	195
25	223	-151
-478	25	-414
-309	-17	9
-324	248	-391
-346	163	348
163	-444	-163
194	453	319
115	-328	230
503	-290	-136
-117	-251	37
126	-448	91
-25	579	288
-146	-109	374
-46	-306	415
-207	-464	469
27	367	-211
2	106	302
-276	-189	-21
417	3	10
-259	313	-147
-459	179	512
-262	480	8
-2	356	360
130	-344	333
391	-501	-218
-93	318	57
489	295	147
192	249	-384
271	132	-391
82	472	-341
149	32	-542
455	-371	-258
-451	137	27
25	412	36
344	239	116
-182	-165	-25
425	364	-66
-323	358	391
-382	-229	271
-111	155	-394
-93	462	-576
424	-426	236
-422	410	-269
-177	-419	372
115	91	-404
-17	-368	523
-290	211	625
-216	-13	62
-433	-405	-202
-57	-354	486
263	376	-312
254	539	-73
136	-350	182
-186	-322	183
-47	-380	-527
-303	325	-375
142	-183	-336
-309	451	568
375	563	-91
103	9	-17
-319	256	69
302	137	-534
367	-64	-485
236	-80	114
-181	-239	226
324	-298	-294
-455	-149	-35
-135	426	-164
110	-397	-407
37	34	295
66	80	-360
439	-224	300
-437	22	313
196	390	62
167	-361	-99
-232	-21	-258
3	-434	111
397	-402	-145
198	-448	502
-67	142	155
-5	328	121
-362	-22	-208
-79	568	-332
-32	-129	201
-338	-343	324
-38	529	-491
33	117	148
