#x	y	z
1289	-639	-66
417	41	-1637
210	-170	-784
-55	1557	-709
-429	419	1583
14	-385	847
-644	-510	971
-702	-951	-616
-848	692	1389
127	-63	1362
561	544	1149
-232	-1719	425
-1237	381	744
-97	223	-1371
-539	513	-1512
118	-322	-1089
-1056	65	585
-285	163	-872
1261	44	-468
1353	209	441
-48	801	758
808	-473	1023
-788	-983	-695
-57	-814	-1068
97	1555	1020
-573	-597	-663
1052	-733	49
-1427	-281	469
-705	916	-1004
63	-1114	485
-276	-311	-1241
173	3	-1210
-564	496	1012
-154	240	1671
-384	968	-1090
-368	112	-799
-602	-344	1309
1489	-684	-767
-459	440	1216
1587	844	147
436	615	-1543
332	1169	-1062
-223	1265	574
88	825	-1457
1614	-66	-197
-207	15	1186
1245	595	36
344	727	1214
-975	-226	-940
364	242	-1225
-689	114	1550
-1053	320	-583
-355	-1004	-699
-93	35	-1735
607	-548	1456
-1520	959	-86
-726	191	1287
1762	-92	-587
-505	242	1380
-412	272	1845
-33	-135	1282
-1409	-1137	-324
309	-171	1703
-896	71	-312
437	1759	-73
197	-472	1402
58	-566	-976
441	-380	-1625
-364	325	845
325	-976	579
-248	817	1727
253	1417	763
1140	-479	-383
474	317	-846
424	808	-1510
428	1156	-485
114	103	1334
246	5	-872
934	-115	-1331
-1126	-820	-767
-257	426	1056
354	-1434	-1017
505	-1278	743
-361	-286	677
195	-529	1459
112	-283	-724
257	-159	1160
-626	-422	816
256	-692	-1173
918	-922	-560
1434	-219	465
-473	-1363	990
-6	1057	-638
56	938	1158
614	344	-879
-933	1422	-576
639	-1105	79
-643	-282	-835
-38	1566	-1162
582	-859	636
