#x	y	z
1019	-504	-81
402	41	-1337
150	-215	-499
-55	1317	-529
-399	419	1283
14	-370	547
-524	-435	701
-552	-816	-406
-743	647	1119
37	-123	1077
531	499	864
-247	-1434	350
-982	291	609
-67	223	-1071
-524	393	-1242
13	-247	-819
-876	110	345
-300	163	-572
991	-76	-393
1068	269	411
-3	516	638
733	-428	738
-623	-803	-515
-12	-724	-783
67	1315	840
-468	-477	-408
782	-628	139
-1127	-326	469
-525	781	-809
48	-814	440
-276	-281	-941
233	3	-910
-489	451	727
-229	225	1386
-354	848	-820
-278	172	-514
-422	-344	1069
1219	-639	-632
-369	410	931
1317	709	147
376	525	-1258
317	914	-897
-148	1070	349
103	630	-1232
1329	-141	-212
-267	45	901
945	550	36
344	607	944
-780	-211	-715
379	272	-940
-599	174	1265
-888	185	-373
-295	-719	-624
-93	140	-1450
562	-518	1156
-1250	824	-131
-591	41	1062
1357	-47	-542
-385	92	1170
-382	257	1545
-78	-105	982
-1169	-957	-294
219	-216	1403
-611	146	-312
392	1459	-73
182	-442	1102
-2	-506	-691
321	-380	-1355
-349	325	545
280	-781	354
-263	727	1442
283	1207	553
885	-359	-293
279	302	-621
394	643	-1270
413	856	-485
144	58	1034
141	-55	-602
784	-160	-1076
-961	-655	-587
-227	426	756
294	-1179	-867
385	-948	623
-256	-196	422
255	-454	1174
-23	-208	-469
242	-24	890
-431	-407	591
136	-527	-948
693	-802	-395
1179	-264	315
-308	-1138	870
-21	832	-443
41	788	903
374	254	-714
-723	1212	-516
474	-865	109
-568	-297	-550
-38	1311	-997
447	-619	516
