#x	y	z
1271	-630	-67
416	41	-1617
206	-173	-765
-55	1541	-697
-427	419	1563
14	-384	827
-636	-505	953
-692	-942	-602
-841	689	1371
121	-67	1343
559	541	1130
-233	-1700	420
-1220	375	735
-95	223	-1351
-538	505	-1494
111	-317	-1071
-1044	68	569
-286	163	-852
1243	36	-463
1334	213	439
-45	782	750
803	-470	1004
-777	-971	-683
-54	-808	-1049
95	1539	1008
-566	-589	-646
1034	-726	55
-1407	-284	469
-693	907	-991
62	-1094	482
-276	-309	-1221
177	3	-1190
-559	493	993
-159	239	1652
-382	960	-1072
-362	116	-780
-590	-344	1293
1471	-681	-758
-453	438	1197
1569	835	147
432	609	-1524
331	1152	-1051
-218	1252	559
89	812	-1442
1595	-71	-198
-211	17	1167
1225	592	36
344	719	1196
-962	-225	-925
365	244	-1206
-683	118	1531
-1042	311	-569
-351	-985	-694
-93	42	-1716
604	-546	1436
-1502	950	-89
-717	181	1272
1735	-89	-584
-497	232	1366
-410	271	1825
-36	-133	1262
-1393	-1125	-322
303	-174	1683
-877	76	-312
434	1739	-73
196	-470	1382
54	-562	-957
433	-380	-1607
-363	325	825
322	-963	564
-249	811	1708
255	1403	749
1123	-471	-377
461	316	-831
422	797	-1494
427	1136	-485
116	100	1314
239	1	-854
924	-118	-1314
-1115	-809	-755
-255	426	1036
350	-1417	-1007
497	-1256	735
-354	-280	660
199	-524	1440
103	-278	-707
256	-150	1142
-613	-421	801
248	-681	-1158
903	-914	-549
1417	-222	455
-462	-1348	982
-7	1042	-625
55	928	1141
598	338	-868
-919	1408	-572
628	-1089	81
-638	-283	-816
-38	1549	-1151
573	-843	628
