#x	y	z
1505	-747	-54
429	41	-1877
258	-134	-1012
-55	1749	-853
-453	419	1823
14	-397	1087
-740	-570	1187
-822	-1059	-784
-932	728	1605
199	-15	1590
585	580	1377
-220	-1947	485
-1441	453	852
-121	223	-1611
-551	609	-1728
202	-382	-1305
-1200	29	777
-273	163	-1112
1477	140	-528
1581	161	465
-84	1029	854
868	-509	1251
-920	-1127	-839
-93	-886	-1296
121	1747	1164
-657	-693	-867
1268	-817	-23
-1667	-245	469
-849	1024	-1160
75	-1354	521
-276	-335	-1481
125	3	-1450
-624	532	1240
-94	252	1899
-408	1064	-1306
-440	64	-1027
-746	-344	1501
1705	-720	-875
-531	464	1444
1803	952	147
484	687	-1771
344	1373	-1194
-283	1421	754
76	981	-1637
1842	-6	-185
-159	-9	1414
1485	631	36
344	823	1430
-1131	-238	-1120
352	218	-1453
-761	66	1778
-1185	428	-751
-403	-1232	-759
-93	-49	-1963
643	-572	1696
-1736	1067	-50
-834	311	1467
2086	-128	-623
-601	362	1548
-436	284	2085
3	-159	1522
-1601	-1281	-348
381	-135	1943
-1124	11	-312
473	1999	-73
209	-496	1642
106	-614	-1204
537	-380	-1841
-376	325	1085
361	-1132	759
-236	889	1955
229	1585	931
1344	-575	-455
630	329	-1026
448	940	-1702
440	1396	-485
90	139	1574
330	53	-1088
1054	-79	-1535
-1258	-952	-911
-281	426	1296
402	-1638	-1137
601	-1542	839
-445	-358	881
147	-589	1687
220	-343	-928
269	-267	1376
-782	-434	996
352	-824	-1353
1098	-1018	-692
1638	-183	585
-605	-1543	1086
6	1237	-794
68	1058	1362
806	416	-1011
-1101	1590	-624
771	-1297	55
-703	-270	-1063
-38	1770	-1294
690	-1051	732
