#x	y	z
425	-207	-114
369	41	-677
18	-314	128
-55	789	-133
-333	419	623
14	-337	-113
-260	-270	107
-222	-519	56
-512	548	525
-161	-255	450
465	400	237
-280	-807	185
-421	93	312
-1	223	-411
-491	129	-648
-218	-82	-225
-480	209	-183
-333	163	88
397	-340	-228
441	401	345
96	-111	374
568	-329	111
-260	-407	-119
87	-526	-156
1	787	444
-237	-213	153
188	-397	337
-467	-425	469
-129	484	-380
15	-154	341
-276	-215	-281
365	3	-250
-324	352	100
-394	192	759
-288	584	-226
-80	304	113
-26	-344	541
625	-540	-335
-171	344	304
723	412	147
244	327	-631
284	353	-534
17	641	-146
136	201	-737
702	-306	-245
-399	111	274
285	451	36
344	343	350
-351	-178	-220
412	338	-313
-401	306	638
-525	-112	89
-163	-92	-459
-93	371	-823
463	-452	496
-656	527	-230
-294	-289	567
466	52	-443
-121	-238	708
-316	224	885
-177	-39	322
-641	-561	-228
21	-315	743
16	311	-312
293	799	-73
149	-376	442
-134	-374	-64
57	-380	-761
-316	325	-115
181	-352	-141
-296	529	815
349	745	91
324	-95	-95
-150	269	-126
328	280	-742
380	196	-485
210	-41	374
-90	-187	-8
454	-259	-515
-598	-292	-191
-161	426	96
162	-618	-537
121	-222	359
-25	2	-139
387	-289	547
-320	-43	92
209	273	296
-2	-374	96
-128	-164	-453
198	-538	-32
618	-363	-15
55	-643	606
-54	337	-14
8	458	342
-154	56	-351
-261	750	-384
111	-337	175
-403	-330	77
-38	750	-634
150	-91	252
