#x	y	z
1109	-549	-76
407	41	-1437
170	-200	-594
-55	1397	-589
-409	419	1383
14	-375	647
-564	-460	791
-602	-861	-476
-778	662	1209
67	-103	1172
541	514	959
-242	-1529	375
-1067	321	654
-77	223	-1171
-529	433	-1332
48	-272	-909
-936	95	425
-295	163	-672
1081	-36	-418
1163	249	421
-18	611	678
758	-443	833
-678	-863	-575
-27	-754	-878
77	1395	900
-503	-517	-493
872	-663	109
-1227	-311	469
-585	826	-874
53	-914	455
-276	-291	-1041
213	3	-1010
-514	466	822
-204	230	1481
-364	888	-910
-308	152	-609
-482	-344	1149
1309	-654	-677
-399	420	1026
1407	754	147
396	555	-1353
322	999	-952
-173	1135	424
98	695	-1307
1424	-116	-207
-247	35	996
1045	565	36
344	647	1034
-845	-216	-790
374	262	-1035
-629	154	1360
-943	230	-443
-315	-814	-649
-93	105	-1545
577	-528	1256
-1340	869	-116
-636	91	1137
1492	-62	-557
-425	142	1240
-392	262	1645
-63	-115	1082
-1249	-1017	-304
249	-201	1503
-706	121	-312
407	1559	-73
187	-452	1202
18	-526	-786
361	-380	-1445
-354	325	645
295	-846	429
-258	757	1537
273	1277	623
970	-399	-323
344	307	-696
404	698	-1350
418	956	-485
134	73	1134
176	-35	-692
834	-145	-1161
-1016	-710	-647
-237	426	856
314	-1264	-917
425	-1058	663
-291	-226	507
235	-479	1269
22	-233	-554
247	-69	980
-496	-412	666
176	-582	-1023
768	-842	-450
1264	-249	365
-363	-1213	910
-16	907	-508
46	838	988
454	284	-769
-793	1282	-536
529	-945	99
-593	-292	-645
-38	1396	-1052
492	-699	556
