#x	y	z
1721	-855	-42
441	41	-2117
306	-98	-1240
-55	1941	-997
-477	419	2063
14	-409	1327
-836	-630	1403
-942	-1167	-952
-1016	764	1821
271	33	1818
609	616	1605
-208	-2175	545
-1645	525	960
-145	223	-1851
-563	705	-1944
286	-442	-1521
-1344	-7	969
-261	163	-1352
1693	236	-588
1809	113	489
-120	1257	950
928	-545	1479
-1052	-1271	-983
-129	-958	-1524
145	1939	1308
-741	-789	-1071
1484	-901	-95
-1907	-209	469
-993	1132	-1316
87	-1594	557
-276	-359	-1721
77	3	-1690
-684	568	1468
-34	264	2127
-432	1160	-1522
-512	16	-1255
-890	-344	1693
1921	-756	-983
-603	488	1672
2019	1060	147
532	759	-1999
356	1577	-1326
-343	1577	934
64	1137	-1817
2070	54	-173
-111	-33	1642
1725	667	36
344	919	1646
-1287	-250	-1300
340	194	-1681
-833	18	2006
-1317	536	-919
-451	-1460	-819
-93	-133	-2191
679	-596	1936
-1952	1175	-14
-942	431	1647
2410	-164	-659
-697	482	1716
-460	296	2325
39	-183	1762
-1793	-1425	-372
453	-99	2183
-1352	-49	-312
509	2239	-73
221	-520	1882
154	-662	-1432
633	-380	-2057
-388	325	1325
397	-1288	939
-224	961	2183
205	1753	1099
1548	-671	-527
786	341	-1206
472	1072	-1894
452	1636	-485
66	175	1814
414	101	-1304
1174	-43	-1739
-1390	-1084	-1055
-305	426	1536
450	-1842	-1257
697	-1806	935
-529	-430	1085
99	-649	1915
328	-403	-1132
281	-375	1592
-938	-446	1176
448	-956	-1533
1278	-1114	-824
1842	-147	705
-737	-1723	1182
18	1417	-950
80	1178	1566
998	488	-1143
-1269	1758	-672
903	-1489	31
-763	-258	-1291
-38	1974	-1426
798	-1243	828
