#x	y	z
569	-279	-106
377	41	-837
50	-290	-24
-55	917	-229
-349	419	783
14	-345	47
-324	-310	251
-302	-591	-56
-568	572	669
-113	-223	602
481	424	389
-272	-959	225
-557	141	384
-17	223	-571
-499	193	-792
-162	-122	-369
-576	185	-55
-325	163	-72
541	-276	-268
593	369	361
72	41	438
608	-353	263
-348	-503	-215
63	-574	-308
17	915	540
-293	-277	17
332	-453	289
-627	-401	469
-225	556	-484
23	-314	365
-276	-231	-441
333	3	-410
-364	376	252
-354	200	911
-304	648	-370
-128	272	-39
-122	-344	669
769	-564	-407
-219	360	456
867	484	147
276	375	-783
292	489	-622
-23	745	-26
128	305	-857
854	-266	-237
-367	95	426
445	475	36
344	407	494
-455	-186	-340
404	322	-465
-449	274	790
-613	-40	-23
-195	-244	-499
-93	315	-975
487	-468	656
-800	599	-206
-366	-209	687
682	28	-467
-185	-158	820
-332	232	1045
-153	-55	482
-769	-657	-244
69	-291	903
-136	271	-312
317	959	-73
157	-392	602
-102	-406	-216
121	-380	-905
-324	325	45
205	-456	-21
-288	577	967
333	857	203
460	-159	-143
-46	277	-246
344	368	-870
388	356	-485
194	-17	534
-34	-155	-152
534	-235	-651
-686	-380	-287
-177	426	256
194	-754	-617
185	-398	423
-81	-46	-3
355	-329	699
-248	-83	-44
217	201	440
-106	-382	216
-64	-252	-573
318	-602	-120
754	-339	65
-33	-763	670
-46	457	-118
16	538	478
-26	104	-439
-373	862	-416
199	-465	159
-443	-322	-75
-38	886	-722
222	-219	316
