#x	y	z
299	-144	-121
362	41	-537
-10	-335	261
-55	677	-49
-319	419	483
14	-330	-253
-204	-235	-19
-152	-456	154
-463	527	399
-203	-283	317
451	379	104
-287	-674	150
-302	51	249
13	223	-271
-484	73	-522
-267	-47	-99
-396	230	-295
-340	163	228
271	-396	-193
308	429	331
109	-232	302
533	-308	-22
-183	-323	-35
108	-484	-23
-13	675	360
-188	-157	272
62	-348	379
-327	-446	469
-45	421	-289
8	-14	320
-276	-201	-141
393	3	-110
-289	331	-33
-429	185	626
-274	528	-100
-38	332	246
58	-344	429
499	-519	-272
-129	330	171
597	349	147
216	285	-498
277	234	-457
52	550	-251
143	110	-632
569	-341	-252
-427	125	141
145	430	36
344	287	224
-260	-171	-115
419	352	-180
-359	334	505
-448	-175	187
-135	41	-424
-93	420	-690
442	-438	356
-530	464	-251
-231	-359	462
277	73	-422
-65	-308	610
-302	217	745
-198	-25	182
-529	-477	-214
-21	-336	603
149	346	-312
272	659	-73
142	-362	302
-162	-346	69
1	-380	-635
-309	325	-255
160	-261	-246
-303	487	682
363	647	-7
205	-39	-53
-241	262	-21
314	203	-630
373	56	-485
224	-62	234
-139	-215	118
384	-280	-396
-521	-215	-107
-147	426	-44
134	-499	-467
73	-80	319
24	44	-258
415	-254	414
-383	-8	211
202	336	170
89	-367	-9
-184	-87	-348
93	-482	45
499	-384	-85
132	-538	550
-61	232	77
1	388	223
-266	14	-274
-163	652	-356
34	-225	189
-368	-337	210
-38	631	-557
87	21	196
